"osm_type","osm_id","name","address","housenumber","street","city","state","postcode","lat","lon","phone","website","county_fips","county_name"
way,296377719,Glen Lake Golf & Practice Center,"14350 CR 62","14350",CR 62,Minnetonka,MN,"55345",44.8937279,-93.4646078,+1 763 694 7824,https://www.threeriversparks.org/location/glen-lake-golf,"27053",Hennepin
way,296377723,Loggers Trail Golf Course,"11950 80th Street North","11950","80th Street North",Stillwater,MN,"55082",45.0667435,-92.8710433,+1-651-439-7862,https://www.loggerstrail.com/,"27163",Washington
way,296377724,Mississippi National Golf Links,"409 Golf Links Drive","409",Golf Links Drive,Red Wing,MN,"55066",44.5498578,-92.4837563,+1-651-388-1874,https://www.golfredwing.com/,"27049",Goodhue
way,296377725,Mount Frontenac Golf Course,"32420 Ski Road","32420",Ski Road,Frontenac,MN,"55026",44.5105412,-92.3934171,+1-800-488-5826,https://mountfrontenac.com/,"27049",Goodhue
way,296377726,River Oaks Golf Course,"11099 South Highway 61","11099",South Highway 61,Cottage Grove,MN,"55016",44.7901892,-92.8911478,+1-651-438-2121,https://www.riveroaksmunigolf.com/,"27163",Washington
way,296377727,Stillwater Oaks Golf Course,"11177 McKusick Road North","11177",McKusick Road North,Stillwater,MN,"55082",45.0739516,-92.8795914,+1-651-439-0212,https://www.stillwateroaksgolf.com/,"27163",Washington
way,296377728,StoneRidge Golf Club,"13600 North Hudson Boulevard","13600",North Hudson Boulevard,Stillwater,MN,"55082",44.9534695,-92.8296488,+1-651-436-4653,https://stoneridgegc.com/,"27163",Washington
way,296377729,Royal Golf Club,"11455 20th Street North","11455","20th Street North",Lake Elmo,MN,"55042",44.9722769,-92.8717113,+1-651-505-9050,https://royalclubmn.com/,"27163",Washington
way,303119423,Harmony Golf Club,"","","","",MN,"",43.5575758,-92.0031858,"","","27045",Fillmore
way,303123384,Preston Golf and Country Club,"","","","",MN,"",43.682979,-92.1009364,"","","27045",Fillmore
way,303708005,Meadowbrook Country Club,"","","","",MN,"",43.5247755,-91.7565478,"","","27045",Fillmore
way,307772540,Wells Golf Course,"","","","",MN,"",43.7367565,-93.7240036,"","","27043",Faribault
way,308105050,Oak Knolls Golf Course,"","","",Red Lake Falls,MN,"",47.8779054,-96.2668307,"","","27125",Red Lake
way,309504253,Pine Creek Golf Course,"","","","",MN,"",43.8369125,-91.3685399,"","","27055",Houston
way,320064385,Stonebrooke Golf Course,"","","","",MN,"",44.7546897,-93.5152782,"","","27139",Scott
way,320064386,Water's Edge Golf Course,"","","","",MN,"",44.7481666,-93.5251269,"","","27139",Scott
way,320696223,Glencoe Country Club,"","","","",MN,"",44.7637112,-94.1406686,+1- 320-864-3023,https://glencoecountryclub.com/,"27085",McLeod
way,321277104,The Bridges,"22852 County Road 17","22852",County Road 17,Winona,MN,"55987",44.0118336,-91.6062613,+1-507-452-3535,https://www.winonagolf.com/,"27169",Winona
way,322158907,Wild Marsh Golf Club,"","","","",MN,"",45.1480595,-93.8801501,"",https://www.wildmarsh.com/,"27171",Wright
way,331313065,Valley Golf Course,"1900 Becker Avenue SE","1900",Becker Avenue SE,Willmar,MN,"56201",45.1184576,-95.0154372,+1-320-235-6790,https://www.valleygolfwillmar.com/,"27067",Kandiyohi
way,334115193,Woodhill Country Club,"200 Woodhill Road","200",Woodhill Road,Wayzata,MN,"55391",44.974074,-93.5429054,+1-952-473-7333,https://www.woodhillcc.com/,"27053",Hennepin
way,336091834,"The River Golf Course, Inc.","","","","",MN,"",48.5757977,-93.4568737,"","","27071",Koochiching
way,336409475,Fountain Valley Golf Course,"2830 220th Street West","2830","220th Street West",Farmington,MN,"55024",44.6269652,-93.1215428,"","","27037",Dakota
way,342631909,Driving Range,"","","","",MN,"",45.9657155,-94.8495478,"","","27153",Todd
way,356998390,Swan Lake Country Club,"","","","",MN,"",47.3291733,-93.2011604,"","","27061",Itasca
way,362877660,Purple Hawk Country Club,"","","","",MN,"",45.625322,-93.2035356,"","","27059",Isanti
way,371363008,Southview Country Club,"","","","",MN,"",44.8805627,-93.0720695,"","","27037",Dakota
way,371543805,The Quarry,Co Rd 138,"",Co Rd 138,Aurora,MN,"55705",47.5435312,-92.2959799,"","","27137",St. Louis
way,371543806,The Ledgend,"6325 Wynne Creek Dr","6325",Wynne Creek Dr,Aurora,MN,"55705",47.5893145,-92.3093614,"","","27137",St. Louis
way,371617219,Hoyt Lakes Municipal Golf Course,"","","","",MN,"",47.5247756,-92.1138662,"","","27137",St. Louis
way,385906167,Mountain Lake Golf Course,"","","","",MN,"",43.941451,-94.9507905,"","","27033",Cottonwood
way,405845181,Medina Golf & Country Club,"","","","",MN,"",45.0527958,-93.5373636,"","","27053",Hennepin
way,406994612,Victory Links Golf Course,"","","","",MN,"",45.1535469,-93.2210372,"","","27003",Anoka
way,414823062,Eagle Ridge Gold Course,"","","","",MN,"",47.2756564,-93.4348282,"","","27061",Itasca
way,423001952,Lewiston Golf & Country Club,"","","","",MN,"",43.9806072,-91.8789412,"","","27169",Winona
way,436648206,Angushire Golf Club,"","","","",MN,"",45.546272,-94.2112759,"","","27145",Stearns
way,442097372,Arbor Pointe Golf Club,"8919 Cahill Avenue","8919",Cahill Avenue,Inver Grove Heights,MN,"55076",44.8218519,-93.044179,+1-651-451-9678,https://www.arborpointegolf.com/,"27037",Dakota
way,442097376,Arbor Pointe Golf Club,"8919 Cahill Avenue","8919",Cahill Avenue,Inver Grove Heights,MN,"55076",44.8256639,-93.0483149,+1-651-451-9678,https://www.arborpointegolf.com/,"27037",Dakota
way,443695078,Dawson Golf Course,"","","",Dawson,MN,"56232",44.9333435,-96.0661509,+1 320 769 2212,https://sites.google.com/site/thedawsongolfcourse/home,"27073",Lac qui Parle
way,444341105,Eveleth Municipal Golf Course,"4276 Golf Course Road","4276",Golf Course Road,Eveleth,MN,"55734",47.4265458,-92.518704,+1-218-744-7558,https://www.wildnorthgolf.com/northern-minnesota-golf-courses/eveleth-municipal-golf-course/,"27137",St. Louis
way,454598728,Putting Green Mini Golf,"","","","",MN,"",44.296327,-94.4355953,"","","27015",Brown
way,455316430,North Links Golf Course,"41553 520th Street","41553","520th Street",North Mankato,MN,"56001",44.1922673,-94.1041035,"",https://northlinksgolf.com/,"27103",Nicollet
way,458210116,New Ulm Country Club,"1 Golf Drive","1",Golf Drive,New Ulm,MN,"56073",44.2903226,-94.458465,+1-507-354-8896,https://www.golfnewulm.com/,"27015",Brown
way,459946082,Sleepy Eye Golf Club,"27898 Highway 14 West","27898",Highway 14 West,Sleepy Eye,MN,"56085",44.293843,-94.7510241,+1-507-794-5249,http://sleepyeyegolf.com/,"27015",Brown
way,460083260,Minakwa Golf Course,"","","","",MN,"",47.7868465,-96.6185681,"","","27119",Polk
way,460171350,Pokegama Golf Course,"3910 Golf Course Road","3910",Golf Course Road,Grand Rapids,MN,"55744",47.2042005,-93.5726236,+1 218 326 3444,https://www.pokegamagolf.com/,"27061",Itasca
way,460182705,Cloquet Country Club,"400 Country Club Drive","400",Country Club Drive,Cloquet,MN,"55720",46.7235802,-92.4824517,+1 218 879 7997,https://cloquetcc.com/,"27017",Carlton
way,468973887,Luverne Country Club,"","","","",MN,"",43.6440745,-96.1665714,"","","27133",Rock
way,469741528,New Hope Village Golf Course,"8130 Bass Lake Road","8130",Bass Lake Road,New Hope,MN,"55428",45.0584134,-93.3833182,"","","27053",Hennepin
way,470386334,St. Cloud Country Club,"","","","",MN,"",45.5190281,-94.1488652,"","","27145",Stearns
way,474079222,Angushire Golf Club,"","","","",MN,"",45.5440481,-94.2075647,"","","27145",Stearns
way,482460801,Sandstone Area Golf Course,"","","","",MN,"",46.134393,-92.8737643,"","","27115",Pine
way,486006170,Hendricks Golf Club,"","","",Hendricks,MN,"56136",44.5082368,-96.4483481,"",https://hendricksgolfclub.com/,"27081",Lincoln
way,488936990,Esquagama Golf Course,"6469 White Pine Lane","6469",White Pine Lane,Gilbert,MN,"55741",47.4575766,-92.3737913,"","","27137",St. Louis
way,490622069,Elk River Golf Club,"","","","",MN,"",45.3325873,-93.5966947,"","","27141",Sherburne
way,491030579,Heritage Links Golf Club,"","","","",MN,"",44.6336769,-93.3569936,"",https://www.heritagelinks.com/,"27139",Scott
way,491767050,Montgomery National Golf Club,"","","","",MN,"",44.4535859,-93.5772836,"","","27079",Le Sueur
way,519145317,Grandview Country Club,"","","","",MN,"",46.7151989,-92.2758676,"","","27137",St. Louis
way,532953313,Valley High Golf Course,"","","","",MN,"",43.7587692,-91.4264941,"","","27055",Houston
way,543736522,Ridgeview Country Club,"700 W Redwing St","700",W Redwing St,Duluth,MN,"55803",46.8478096,-92.1057988,"","","27137",St. Louis
way,545144662,Eagle Creek Golf Club,"","","","",MN,"",45.1543892,-95.0304452,"","","27067",Kandiyohi
way,552498805,Inver Wood Golf Course,"","","","",MN,"",44.8407194,-93.0754461,"","","27037",Dakota
way,556084252,Interlaken Golf Club,"259 Lake Aries Road","259",Lake Aries Road,Fairmont,MN,"56031",43.599693,-94.4681691,"","","27091",Martin
way,556909091,Mendota Heights Par 3 Golf Course,"","","","",MN,"",44.8949906,-93.1224505,"","","27037",Dakota
way,570526332,Forest Hills Golf Club,"","","","",MN,"",45.2546478,-92.9504696,"","","27163",Washington
way,571131591,Lakeside Country Club,"","","","",MN,"",44.0985644,-93.4832421,"","","27161",Waseca
way,576854921,The Wilderness at Fortune Bay,"","","","",MN,"",47.8201221,-92.3479109,"","","27137",St. Louis
way,583002620,Twin Pines Golf Course,"531 7th Street Northeast","531","7th Street Northeast",Bagley,MN,"56621",47.5300297,-95.3893197,+1 218 694 2454,https://www.bagleymn.us/twinpinesgolfcourse,"27029",Clearwater
way,583262195,Disc golf course,"","","","",MN,"",46.0355212,-94.3419705,"","","27097",Morrison
way,583746360,Koronis Hills Golf Club,"","","","",MN,"",45.3658324,-94.7259591,"","","27145",Stearns
way,583750938,Little Crow Country Club,"","","","",MN,"",45.2802713,-94.9510241,"","","27067",Kandiyohi
way,583967064,Stones Throw Golf Course,"","","","",MN,"",45.7706557,-93.6577278,"","","27095",Mille Lacs
way,583976889,Black Bear Golf Course,"","","","",MN,"",46.6730208,-92.4797554,"","","27017",Carlton
way,584274253,Redwood Falls Golf Club,"","","","",MN,"",44.5491346,-95.1157578,"","","27127",Redwood
way,585803722,Ironwood Golf Range,"","","","",MN,"",45.2549325,-92.8707594,"","","27163",Washington
way,590263428,Heart of the Valley Golf Club,"1949 County Road 35","1949",County Road 35,Ada,MN,"56510",47.2921614,-96.5030965,+1 218 784 4746,https://www.hovgolfcourse.com/,"27107",Norman
way,590270919,Jackson Golf Club,"951 US 71","951",US 71,Jackson,MN,"56143",43.6332841,-94.9976641,+1 507 847 2660,https://www.jgcgolf.com/,"27063",Jackson
way,590544250,Litchfield Golf Club,"405 West Pleasure Drive","405",West Pleasure Drive,Litchfield,MN,"55355",45.1177916,-94.537964,+1 320 693 6059,https://www.litchfieldgolfcourse.com/,"27093",Meeker
way,590548460,Old Course Sauk Centre,"606 Lake Shore Drive","606",Lake Shore Drive,Sauk Centre,MN,"56378",45.7516296,-94.9557422,+1 320 238 8001,http://www.saukgolf.com/,"27145",Stearns
way,591459379,Soldiers Field Golf Course,"244 Soldiers Field Drive SW","244",Soldiers Field Drive SW,Rochester,MN,"55902",44.0103349,-92.4677263,+1-507-281-6176,https://www.rochestermn.gov/departments/parks-and-recreation/golf/soldiers-memorial-field,"27109",Olmsted
way,592412087,Pathfinder Village Golf Course,"","","","",MN,"",46.0058372,-92.6432899,"","","27115",Pine
way,592412089,Pathfinder Village Golf Course,"","","","",MN,"",46.0022653,-92.6471185,"","","27115",Pine
way,596626121,Creeksbend Golf Course,"26826 Langford Avenue","26826",Langford Avenue,New Prague,MN,"56071",44.5617706,-93.5096887,+1-952-758-7203,"","27139",Scott
way,600885311,Kenyon Country Club,"46000 State Highway 56","46000",State Highway 56,Kenyon,MN,"55946",44.2816482,-92.9744822,+1 507 789 6307,"","27049",Goodhue
way,615634118,Mahnomen County Country Club,"","","","",MN,"",47.3163956,-95.939885,"","","27087",Mahnomen
way,619450496,Brightwood Hills Golf Course,"1975 Silver Lake Road Northwest","1975",Silver Lake Road Northwest,New Birghton,MN,"55112",45.0796141,-93.2165658,"",https://www.newbrightonmn.gov/departments/parks-and-recreation/recreation/golf/,"27123",Ramsey
way,629893067,Disc Golf Course,"","","","",MN,"",47.7134958,-91.9659723,"","","27137",St. Louis
way,662649788,North Branch Golf Course,"","","","",MN,"",45.5054359,-92.9760247,"","","27025",Chisago
way,668099484,Pinewood Golf Course,"","","","",MN,"",45.3010748,-93.631303,"","","27141",Sherburne
way,668163728,Fosston Golf Club,"","","","",MN,"",47.5901084,-95.780575,"","","27119",Polk
way,675365459,Rose Lake Golf Club,"","","","",MN,"",43.6318528,-94.3762869,"","","27091",Martin
way,676165970,Frazee Golf Course,"","","","",MN,"",46.7355615,-95.6822115,"","","27005",Becker
way,689944237,Rum River Hills Golf Club,"","","","",MN,"",45.2739086,-93.4117318,"",https://www.rumriverhills.com/,"27003",Anoka
way,689944238,Rum River Hills Golf Club,"","","","",MN,"",45.2780743,-93.4127693,"",https://www.rumriverhills.com/,"27003",Anoka
way,704021649,Detroit Country Club,"","","","",MN,"",46.7578597,-95.8865945,"","","27005",Becker
way,727594992,Stephen Golf Course,"","","","",MN,"",48.4479433,-96.8842167,"","","27089",Marshall
way,734596224,Coffee Mill Country Club,"","","","",MN,"",44.3552066,-92.0420163,"","","27157",Wabasha
way,735249254,Lake Pepin Golf Course,"","","","",MN,"",44.4078081,-92.1824577,"","","27157",Wabasha
way,740417562,Oak Harbor Golf Course,"","","","",MN,"",48.797585,-94.708057,"","","27077",Lake of the Woods
way,749328505,Daytona Golf Course,"14730 Lawndale Lane North","14730",Lawndale Lane North,Dayton,MN,"55327",45.2190212,-93.4978249,+1-763-427-6110,https://www.daytonagolfclub.com,"27053",Hennepin
way,750948463,Bellwood Oaks Golf Course,"","","","",MN,"",44.649538,-92.8379566,+1-651-437-4141,https://www.bellwoodoaksgolf.com/,"27037",Dakota
way,757336466,Cottonwood Country Club,"","","","",MN,"",44.6105601,-95.6892333,"","","27083",Lyon
way,760259892,Pine Ridge Golf Course,"801 Pine Cone Road North","801",Pine Cone Road North,Sartell,MN,"56377",45.6305626,-94.2289729,"","","27145",Stearns
way,761304012,Pheasant Acres Golf Course,"10705 Fletcher Lane","10705",Fletcher Lane,Corcoran,MN,"55374",45.1472663,-93.5479009,"","","27053",Hennepin
way,765533675,Sundance Golf Banquet Bowl,"15240 113th Avenue North","15240","113th Avenue North",Dayton,MN,"55369",45.161004,-93.4770582,"","","27053",Hennepin
way,769761764,Territory Golf Club,"488 55th Avenue Southeast","488","55th Avenue Southeast",St. Cloud,MN,"56304",45.5646943,-94.0400246,+1-320-258-4653,https://www.territorygc.com/,"27009",Benton
way,776555448,Minneopa Golf Club,"410 Pintail Street","410",Pintail Street,Mankato,MN,"56001",44.1487785,-94.0647472,"",https://www.golfmankato.com/,"27013",Blue Earth
way,781375103,Tipsinah Mounds,"","","","",MN,"",46.0031921,-95.87531,"","","27051",Grant
way,804325120,Blueberry Pines Golf Club,"","","","",MN,"",46.7942974,-95.1169172,"","","27159",Wadena
way,804702387,Red Rock Golf Course,"","","","",MN,"",45.8433507,-95.7343905,"","","27041",Douglas
way,804703141,Oakwood Supper Club & Golf Course,"","","","",MN,"",46.3237801,-95.5002752,"","","27111",Otter Tail
way,805504208,Grandy Nine Golf & Camp,"","","","",MN,"",45.6250474,-93.2425954,"","","27059",Isanti
way,805559806,Farmers Golf & Health Club,"","","","",MN,"",44.2117193,-95.1438075,"","","27127",Redwood
way,805560945,Rolling Hills Golf Club,"","","","",MN,"",44.0473336,-95.4998122,"","","27101",Murray
way,805562013,Tracy Country Club,"","","","",MN,"",44.2353141,-95.5758066,"","","27127",Redwood
way,805626527,Fulda Town and Country Golf,"","","","",MN,"",43.8751919,-95.5872391,"","","27101",Murray
way,807580095,Albion Ridges Golf Course,"","","","",MN,"",45.1829488,-94.0477498,"","","27171",Wright
way,813674536,Kimball Golf Club,"","","","",MN,"",45.2957516,-94.297032,"","","27145",Stearns
way,819279916,Tanner's Brook,"","","","",MN,"",45.2250907,-92.991296,"","","27163",Washington
way,819310371,Wolfridge Golf Course,"","","","",MN,"",47.7317308,-92.7188374,"","","27137",St. Louis
way,823560471,Gunflint Hills Golf Course,"1181 Golf Course Road","1181",Golf Course Road,Grand Marais,MN,"55604",47.790421,-90.3235425,+1-218-387-9988,https://www.gunflinthillsgolf.com/,"27031",Cook
way,835892237,Superior National at Lutsen-Golf Course,"5731 Highway 61","5731",Highway 61,Lutsen,MN,"55612",47.641935,-90.7182044,+1-218-663-7195,https://superiornational.com,"27031",Cook
way,847229880,Oak Lake Golf Course,"","","","",MN,"",47.6629541,-95.9777158,"","","27119",Polk
way,851335825,Cedar River Golf Course,"","","","",MN,"",43.5654253,-92.7491369,"","","27099",Mower
way,866418789,The Refuge Golf Course,"","","","",MN,"",45.3496277,-93.2993269,"","","27003",Anoka
way,866752733,Golden Eagle Golf Club,"","","","",MN,"",46.7583238,-94.0643759,"","","27035",Crow Wing
way,884898072,Vermilion River Greens,"","","","",MN,"",48.1240837,-92.52944,"","","27137",St. Louis
way,912593773,Willow Creek Municiple Golf Course,"","","",Barnesville,MN,"",46.6579045,-96.356257,"","","27027",Clay
way,921431307,Bentwood Golf Course,"","","","",MN,"",47.6124061,-96.8204022,"","","27119",Polk
way,926409768,Pike Lake Golf Course,"","","","",MN,"",46.861827,-92.283115,"","","27137",St. Louis
way,931180690,The Preserve,"","","","",MN,"",46.567479,-94.2824674,"","","27035",Crow Wing
way,931297661,Ely Golf Club,"901 South Central Avenue","901",South Central Avenue,Ely,MN,"55731",47.8932942,-91.8747193,+1-218-365-5932,https://www.elymngolfclub.com/,"27137",St. Louis
way,931477334,The Classic at Madden's,"","","","",MN,"",46.3775525,-94.3544818,"","","27021",Cass
way,936763943,Fort Snelling Golf Course,"","","","",MN,"",44.8867293,-93.1945616,"","","27053",Hennepin
way,945208725,Balmoral,"","","","",MN,"",46.3740704,-95.6482149,"","","27111",Otter Tail
way,949489866,Green Valley Golf Course,"","","","",MN,"",46.8014879,-96.0842066,"","","27005",Becker
way,959182080,Birchwood Golf Course,"","","","",MN,"",46.5876796,-96.0827709,"","","27111",Otter Tail
way,959182082,Lida Greens,"","","","",MN,"",46.5612954,-96.0072146,"","","27111",Otter Tail
way,963006067,Deacon's Lodge,"","","","",MN,"",46.6094892,-94.2054552,"",https://breezypointresort.com/deacons-lodge-golf-course/,"27035",Crow Wing
way,974432439,Long Bow Golf Club,"6516 Long Bow Trail NW","6516",Long Bow Trail NW,Walker,MN,"56484",47.1699197,-94.6315739,+1-218-547-4124,https://longbowgolfclub.com,"27021",Cass
way,977989220,Oneka Ridge Golf Course,"","","","",MN,"",45.1273939,-92.9891928,"","","27163",Washington
